"index","Login Timestamp","User ID","Round-Trip Time [ms]","IP Address","Country","Region","City","ASN","User Agent String","Browser Name and Version","OS Name and Version","Device Type","Login Successful","Is Attack IP","Is Account Takeover"
"1571438","2020-02-24 09:58:39.570","-4324475583306591935","","170.39.76.121","US","-","-","393398","Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Gecko/20081407 Firefox/20.0.0.1722","Firefox 20.0.0.1722","Android 4.1","mobile","False","False","False"
"1571439","2020-02-24 09:58:39.949","5759916239060135665","","188.228.102.87","NO","-","-","29695","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4202.0 Safari/537.36","Chrome 86.0.4202","Mac OS X 10.14.6","desktop","False","False","False"
"1571440","2020-02-24 09:58:40.427","-4324475583306591935","","138.97.252.8","BR","Ceara","Aquiraz","264213","Mozilla/5.0  (X11; CrOS aarch64 11316.123.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/137","Chrome 73.0.3654","Chrome OS 11316.123.0","desktop","False","False","False"
"1571441","2020-02-24 09:58:40.529","-4324475583306591935","","185.86.164.55","TR","Istanbul","Istanbul","29262","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.138 Mobile Safari/537.36 OPT/2.3 variation/151129","Chrome Mobile 81.0.4044","iOS 11.2.6","mobile","False","False","False"
"1571442","2020-02-24 09:58:41.820","6785901972057018919","","143.255.44.8","BR","Minas Gerais","Itauna","263623","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","True","False","False"
"1571443","2020-02-24 09:58:42.911","6306453465939701165","","92.220.122.5","NO","Rogaland","Egersund","29695","Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.114 Mobile Safari/537.36 variation/212968","Chrome Mobile 81.0.4044","iOS 13.4","mobile","True","False","False"
"1571444","2020-02-24 09:58:44.406","-1186253523429655939","","103.69.115.161","IN","Maharashtra","Bhiwandi","132996","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20150101 Firefox/20.0.0.1618 (Chrome variation/193368","Firefox 20.0.0.1618","iOS 11.2.6","mobile","True","False","False"
"1571445","2020-02-24 09:58:45.034","-1700521483370042819","","170.39.77.207","US","-","-","393398","Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/81.0.4044.138 Mobile Safari/537.36 PHX/4.2","Chrome Mobile WebView 81.0.4044","Android 4.1","mobile","True","False","False"
"1571446","2020-02-24 09:58:45.732","-4324475583306591935","","37.97.2.223","NO","-","-","29695","Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298","Opera Mobile 52.1.2254","Android 13.0","mobile","False","False","False"
"1571447","2020-02-24 09:58:46.849","-1023748576125872465","","139.164.111.89","NO","-","-","29695","Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298","Opera Mobile 52.1.2254","Android 13.0","mobile","True","False","False"
"1571448","2020-02-24 09:58:47.148","-3961032938492314263","","51.174.41.121","BR","-","-","29695","Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/50.0.2661.86 Mobile Safari/537.36 SamsungBrowser/CrossApp/0.1.88","Chrome Mobile WebView 50.0.2661","Android 2.2","mobile","True","False","False"
"1571449","2020-02-24 09:58:47.585","-8198759034941925033","","139.164.184.54","NO","-","-","29695","Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1673 variation/249076","Firefox 20.0.0.1673","iOS 13.4","mobile","True","False","False"
"1571450","2020-02-24 09:58:47.740","-3281594363428627371","","66.248.237.237","US","-","-","393398","Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/81.0.4044.117 Mobile Safari/537.36 (AirWatch Browser v7.12.0.7","Chrome Mobile WebView 81.0.4044","Android 4.1","mobile","False","True","False"
"1571451","2020-02-24 09:58:48.096","-8136104278256800328","","81.166.236.128","NO","Vestfold og Telemark","Stathelle","29695","Mozilla/5.0 (X11; CrOS aarch64 11316.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.97 Safari/537.36","Chrome 72.0.3626","Chrome OS 11316.123.0","desktop","True","False","False"
"1571452","2020-02-24 09:58:49.071","5119921264475744845","","51.175.73.251","NO","Viken","Stabekk","29695","Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Gecko/20150101 Firefox/20.0.0.1618 (Chrome variation/283961","Firefox 20.0.0.1618","Android 4.1","tablet","False","False","False"
"1571453","2020-02-24 09:58:49.506","-4324475583306591935","","185.53.155.92","PL","Silesia","Bielsko-Biala","201661","Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) Plus AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.123 Mobile Safari/537.36","Chrome Mobile 81.0.4044","Android 6.0.99","mobile","False","True","False"
"1571454","2020-02-24 09:58:49.718","-4324475583306591935","","91.223.31.27","PL","Pomerania","Rumia","60191","Mozilla/5.0  (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; https://github.com/das-group/rba-dataset; IEMobile/11.0; Microsoft; Lumia 430 Dual SIM) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.111 Mobile Safari/537.36 PHX/5.1 variation/137778","Chrome Mobile 81.0.4044","Windows Phone 8.1","mobile","False","False","False"
"1571455","2020-02-24 09:58:50.494","-4324475583306591935","","190.123.41.162","MX","Yucatán","Mérida","265540","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1934.34 Mobile Safari/537.36","Chrome Mobile 81.0.4044.1934","iOS 11.2.6","mobile","False","False","False"
"1571456","2020-02-24 09:58:51.501","-4324475583306591935","","10.4.97.221","IN","Maharashtra","Mumbai","55479","Mozilla/5.0  (Linux; Android 10.0.99) Gecko/20081407 Firefox/20.0.0.1618","Firefox 20.0.0.1618","Android 10.0.99","mobile","False","False","False"
"1571457","2020-02-24 09:58:52.405","-585373289491433075","","37.97.2.223","NO","-","-","29695","Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298","Opera Mobile 52.1.2254","Android 13.0","mobile","True","False","False"
"1571458","2020-02-24 09:58:54.429","-8415391844370944199","","80.211.252.239","PL","Mazovia","Warsaw","205727","Mozilla/5.0  (Linux; Android 10.0.99) Build/NMA26.42-75 AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36","Chrome Mobile WebView 85.0.4183","Android 10.0.99","mobile","True","False","False"
"1571459","2020-02-24 09:58:56.016","-4324475583306591935","","185.222.87.114","NO","-","-","29695","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","False","False","False"
"1571460","2020-02-24 09:58:56.516","-4324475583306591935","","170.39.78.69","US","-","-","393398","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1943.26 Mobile Safari/537.36","Chrome Mobile 81.0.4044.1943","iOS 11.2.6","mobile","False","False","False"
"1571461","2020-02-24 09:58:56.887","-4324475583306591935","","10.4.97.225","NL","-","-","502898","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.28.81 Safari/537.36 variation/7321","Chrome 69.0.3497.17.28","Mac OS X 10.14.6","desktop","False","False","False"
"1571462","2020-02-24 09:58:57.267","-4324475583306591935","","66.248.237.28","US","-","-","393398","Mozilla/5.0  (Linux; Android 5.5.1; CHM-U01) AppleWebKit/537.36 (KHTML, like Gecko Chrome/66.0.3450.1091.0 Iron Safari/537.36 variation/92475","Iron 66.0.3450.1091","Android 5.5.1","mobile","False","True","False"
"1571463","2020-02-24 09:58:57.597","5464326014768500727","","66.248.237.34","US","-","-","393398","Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Gecko/20150101 Firefox/20.0.0.1670 (Chrome variation/64982","Firefox 20.0.0.1670","Android 4.1","mobile","False","True","False"
"1571464","2020-02-24 09:58:57.727","-4324475583306591935","","185.53.155.92","PL","Silesia","Bielsko-Biala","201661","Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) Plus AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.123 Mobile Safari/537.36","Chrome Mobile 81.0.4044","Android 6.0.99","mobile","False","True","False"
"1571465","2020-02-24 09:58:58.183","-4324475583306591935","","84.209.125.11","NO","Oslo County","Oslo","41164","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.192.202.74 Safari/537.36","Chrome 79.0.3945.192.202","Mac OS X 10.14.6","desktop","False","False","False"
"1571466","2020-02-24 09:58:58.560","7608704194557066845","","185.234.252.177","UA","-","-","43309","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20150101 Firefox/20.0.0.1618 (Chrome variation/193395","Firefox 20.0.0.1618","iOS 11.2.6","mobile","True","False","False"
"1571467","2020-02-24 09:58:59.991","788838939768956881","","37.97.39.164","NO","-","-","29695","Mozilla/5.0  (X11; Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko Chrome/86.0.4240.378.111 Safari/537.36/BMhR5lqd-29/BMhR5lqd-29/BMhR5lqd-29","Chrome 86.0.4240.378","Chromecast 1.36.159268","desktop","True","False","False"
"1571468","2020-02-24 09:59:00.619","-2648497649074808437","","158.149.77.36","NO","-","-","29492","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Build/PPSS29.55-37-7-10; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36","Chrome Mobile WebView 85.0.4183","iOS 11.2.6","mobile","False","False","False"
"1571469","2020-02-24 09:59:01.043","6029802398218755371","","10.0.159.131","RO","-","-","207464","Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/90.0.4411.0 Safari/537.36","Chrome 90.0.4411","Mac OS X 10.14.6","desktop","False","False","False"
"1571470","2020-02-24 09:59:01.417","3987698680329165183","","80.239.5.72","NO","Rogaland","Naerbo","25400","Mozilla/5.0  (iPhone; CPU iPhone OS 9_0_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1","Android 2.3.6","iOS 9.0.2","mobile","True","False","False"
"1571471","2020-02-24 09:59:01.623","-4324475583306591935","","209.236.123.200","US","-","-","393398","Mozilla/5.0  (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/71.0.3578.2896.2901.99 Mobile Safari/537.36","Chrome Mobile 71.0.3578.2896.2901","iOS 13.5.1","mobile","False","True","False"
"1571472","2020-02-24 09:59:03.297","-6676547322653075995","","188.94.81.91","GB","-","-","200148","Mozilla/5.0  (Linux; Android 10.0.99) Gecko/84.0 Firefox/84.0 PrivacyWall/84.0 variation/20042","Firefox Mobile 84.0","Android 10.0.99","mobile","True","False","False"
"1571473","2020-02-24 09:59:03.822","-2859312903956377782","","23.137.224.139","US","-","-","393398","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1681 variation/194627","Firefox 20.0.0.1681","iOS 11.2.6","mobile","True","False","False"
"1571474","2020-02-24 09:59:04.047","-4324475583306591935","","213.229.125.112","GB","-","-","29550","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) power AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.138 Mobile Safari/537.36 variation/151376","Chrome Mobile 81.0.4044","iOS 11.2.6","mobile","False","True","False"
"1571475","2020-02-24 09:59:07.328","-4530017074276430843","","10.0.61.10","NO","-","-","29695","Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298","Opera Mobile 52.1.2254","Android 13.0","mobile","False","False","False"
"1571476","2020-02-24 09:59:08.047","-4324475583306591935","","87.248.18.217","NO","Innlandet","Gjøvik","29492","Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 (KHTML, like Gecko SalamWeb/4.4.0.36 Chrome/81.0.4044.95 Mobile Safari/537.36","Chrome Mobile 81.0.4044","Android 6.0.99","mobile","False","False","False"
"1571477","2020-02-24 09:59:09.085","-2193856238527727448","","109.247.93.11","NO","Vestland","Bergen","29695","Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 OPR/52.1.2254.2411.54298","Opera Mobile 52.1.2254.2411","iOS 7.1","mobile","False","False","False"
"1571478","2020-02-24 09:59:10.309","-4555955497572620025","","10.2.67.108","RO","Giurgiu","Bucsani","500061","Mozilla/5.0  (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1980.138 Mobile Safari/537.36 PHX/5.8","Chrome Mobile 81.0.4044.1980","iOS 14.2.1","mobile","False","False","False"
"1571479","2020-02-24 09:59:10.499","-6727155060325157772","","10.0.69.235","NO","Agder","Risør","29695","Mozilla/5.0  (compatible; MSIE 9.0; Windows Phone OS 7.5; Trident/5.0; IEMobile/9.0; ZTE; Tania) power AppleWebKit/537.36 (KHTML, like Gecko Chrome/78.0.3904.96 Mobile Safari/537.36","Chrome Mobile 78.0.3904","Windows Phone 7.5","mobile","False","False","False"
"1571480","2020-02-24 09:59:11.396","3366738343343417128","","10.0.66.77","NO","Nordland","Moen","29695","Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298","Opera Mobile 52.1.2254","Android 13.0","mobile","False","False","False"
"1571481","2020-02-24 09:59:11.471","6823127778789119583","","158.149.18.164","NO","-","-","29492","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4202.0 Safari/537.36","Chrome 86.0.4202","Mac OS X 10.14.6","desktop","True","False","False"
"1571482","2020-02-24 09:59:11.646","7667590668965877795","","79.160.180.131","NO","Nordland","Vinje","29695","Mozilla/5.0  (X11; CrOS armv7l 5978.98.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/960","Chrome 73.0.3654","Chrome OS 5978.98.0","desktop","True","False","False"
"1571483","2020-02-24 09:59:12.227","-4324475583306591935","","62.141.150.3","NO","Agder","Froland","41164","Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298","Opera Mobile 52.1.2254","Android 13.0","mobile","False","False","False"
"1571484","2020-02-24 09:59:13.081","-4324475583306591935","","209.236.117.245","US","-","-","393398","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) play AppleWebKit/537.36 (KHTML, like Gecko Chrome/78.0.3904.108 Mobile Safari/537.36 OPR/56.1.2780.51589 variation/199534","Opera Mobile 56.1.2780","iOS 11.2.6","mobile","False","True","False"
"1571485","2020-02-24 09:59:13.805","-8415391844370944199","","80.211.252.239","PL","Mazovia","Warsaw","205727","Mozilla/5.0  (Linux; Android 10.0.99) Build/NMA26.42-75 AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36","Chrome Mobile WebView 85.0.4183","Android 10.0.99","mobile","True","False","False"
"1571486","2020-02-24 09:59:13.894","6490613678098857724","","10.0.113.42","NO","Oslo County","Oslo","500034","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.67 Safari/537.36 Edg/87.0.664.52","Edge 87.0.664","Mac OS X 10.14.6","desktop","True","False","False"
"1571487","2020-02-24 09:59:15.484","-4324475583306591935","","170.39.77.21","US","-","-","393398","Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 (KHTML, like Gecko Chrome/77.0.3865.116 Safari/537.36 EdgA/46.01.2.5140","Edge Mobile 46.1.2","Android 6.0.99","mobile","False","False","False"
"1571488","2020-02-24 09:59:15.681","5897715194495001267","","192.188.11.14","BR","-","-","53164","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.73.119 Safari/537.36","Chrome 72.0.3626.73","Mac OS X 10.14.6","desktop","False","False","False"
"1571489","2020-02-24 09:59:17.433","-7982274179645152252","","79.161.213.247","NO","Rogaland","Bryne","29695","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","True","False","False"
"1571490","2020-02-24 09:59:18.780","2494948221690466158","","31.134.48.18","PL","Silesia","Żywiec","50467","Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) supra AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.71 Mobile Safari/537.36 variation/97069","Chrome Mobile 81.0.4044","Android 6.0.99","mobile","True","False","False"
"1571491","2020-02-24 09:59:19.238","-4324475583306591935","","10.1.38.225","IN","Kerala","Taliparamba","132996","Mozilla/5.0 (Linux; Android 10.0.99; H30-U10) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.117 Mobile Safari/537.36 variation/10568","Chrome Mobile 81.0.4044","Android 10.0.99","mobile","False","False","False"
"1571492","2020-02-24 09:59:20.168","4541565164949872751","","209.236.117.13","US","-","-","393398","Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1952.66 Mobile Safari/537.36,gzip(gfe,gzip(gfe","Chrome Mobile 81.0.4044.1952","Android 6.0.99","mobile","False","True","False"
"1571493","2020-02-24 09:59:21.908","-5301402023624309296","","38.135.39.175","US","-","-","393398","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.17 Mobile Safari/537.36","Chrome Mobile 81.0.4044","iOS 11.2.6","mobile","True","True","False"
"1571494","2020-02-24 09:59:24.126","-4324475583306591935","","192.162.80.47","UA","Kirovohrad Oblast","Kropyvnytskyi","29436","Mozilla/5.0 (Linux; Android 5.5.1; CHM-U01) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.1934.138 Mobile Safari/537.36 variation/80232","Chrome Mobile 81.0.4044.1934","Android 5.5.1","mobile","False","False","False"
"1571495","2020-02-24 09:59:24.901","-8866906309353825277","","10.2.251.61","BG","-","-","58641","Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298","Opera Mobile 52.1.2254","Android 13.0","mobile","False","False","False"
"1571496","2020-02-24 09:59:25.269","-5922743022999417337","","213.167.125.30","NO","Vestfold og Telemark","Sandefjord","29695","Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298","Opera Mobile 52.1.2254","Android 13.0","mobile","True","False","False"
"1571497","2020-02-24 09:59:25.417","4180052066849583296","","46.250.218.20","NO","Rogaland","Sandnes","28824","Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/8336","Chrome 73.0.3654","Mac OS X 10.14.6","desktop","True","False","False"
"1571498","2020-02-24 09:59:25.706","-4324475583306591935","","199.26.84.150","US","-","-","393398","Mozilla/5.0 (Linux; Android 10.0.99; H30-U10) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.1931.117 Mobile Safari/537.36 variation/14133","Chrome Mobile 81.0.4044.1931","Android 10.0.99","mobile","False","False","False"
"1571499","2020-02-24 09:59:26.991","-4324475583306591935","","89.162.106.224","BR","-","-","29695","Mozilla/5.0  (X11; CrOS armv7l 5978.98.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/960","Chrome 73.0.3654","Chrome OS 5978.98.0","desktop","False","False","False"
"1571500","2020-02-24 09:59:27.316","5282601526801209364","","139.164.71.44","NO","-","-","29695","Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298","Opera Mobile 52.1.2254","Android 13.0","mobile","True","False","False"
"1571501","2020-02-24 09:59:27.369","-4324475583306591935","","195.20.213.2","PL","Silesia","Rybnik","61134","Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/8336","Chrome 73.0.3654","Mac OS X 10.14.6","desktop","False","False","False"
"1571502","2020-02-24 09:59:28.050","51987470963287599","","10.0.11.237","NO","Oslo County","Oslo","500021","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4202.0 Safari/537.36","Chrome 86.0.4202","Mac OS X 10.14.6","desktop","False","True","False"
"1571503","2020-02-24 09:59:28.441","6575398181133803954","","81.167.190.40","NO","Innlandet","Brandbu","29695","Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/8336","Chrome 73.0.3654","Mac OS X 10.14.6","desktop","True","False","False"
"1571504","2020-02-24 09:59:29.289","-4324475583306591935","","103.253.201.9","IN","Maharashtra","Thane","132996","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/46.0.2490.76 Mobile Safari/537.36","Chrome Mobile 46.0.2490","iOS 11.2.6","mobile","False","False","False"
"1571505","2020-02-24 09:59:29.466","-7089897216052282532","","79.161.94.49","NO","-","Bo","29695","Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) Plus AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1934.114 Mobile Safari/537.36 variation/110626","Chrome Mobile 81.0.4044.1934","Android 6.0.99","mobile","False","False","False"
"1571506","2020-02-24 09:59:30.860","-1742618483140905710","","156.52.21.148","NO","-","-","29695","Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457","Android 2.3.3.2672","iOS 7.1","mobile","True","False","False"
"1571507","2020-02-24 09:59:32.344","5734442305930560822","","62.141.150.3","NO","Agder","Froland","41164","Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298","Opera Mobile 52.1.2254","Android 13.0","mobile","True","False","False"
"1571508","2020-02-24 09:59:33.671","8143343238800053516","","10.0.63.73","NO","-","-","29695","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.117 Mobile Safari/537.36 PHX/5.4","Chrome Mobile 81.0.4044","iOS 11.2.6","mobile","True","False","False"
"1571509","2020-02-24 09:59:33.879","7059281148210569886","","92.221.194.67","BR","-","-","29695","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1618","Firefox 20.0.0.1618","iOS 11.2.6","mobile","True","False","False"
"1571510","2020-02-24 09:59:34.024","-5308479760708653473","","92.221.115.1","NO","Rogaland","Sola","29695","Mozilla/5.0  (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298","Opera Mobile 52.1.2254","Android 13.0","tablet","True","False","False"
"1571511","2020-02-24 09:59:34.324","-1869013902856428171","","38.135.39.140","US","-","-","393398","Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Plus Build/NCR26.58-44; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/81.0.4044.138 Mobile Safari/537.36","Chrome Mobile WebView 81.0.4044","Android 4.1","mobile","True","True","False"
"1571512","2020-02-24 09:59:34.418","1588322391978587319","","37.148.146.12","NO","Innlandet","Heradsbygd","29492","Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/8336","Chrome 73.0.3654","Mac OS X 10.14.6","desktop","True","False","False"
"1571513","2020-02-24 09:59:34.916","-5180720066839134368","","10.3.104.109","NO","-","-","500006","Mozilla/5.0  (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/1533","Chrome 73.0.3654","Chromecast 1.52.251747","desktop","False","False","False"
"1571514","2020-02-24 09:59:35.746","-4324475583306591935","","185.145.9.116","IR","-","-","60627","Mozilla/5.0  (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) Build/NCQS26.69-64-21; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/88.0.4324.141 Mobile Safari/537.36","Chrome Mobile WebView 88.0.4324","iOS 14.2.1","mobile","False","False","False"
